file F0semitoneFrom27.5Hz_sma3nz_amean F0semitoneFrom27.5Hz_sma3nz_stddevNorm F0semitoneFrom27.5Hz_sma3nz_percentile20.0 F0semitoneFrom27.5Hz_sma3nz_percentile50.0 F0semitoneFrom27.5Hz_sma3nz_percentile80.0 F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope loudness_sma3_amean loudness_sma3_stddevNorm loudness_sma3_percentile20.0 loudness_sma3_percentile50.0 loudness_sma3_percentile80.0 loudness_sma3_pctlrange0-2 loudness_sma3_meanRisingSlope loudness_sma3_stddevRisingSlope loudness_sma3_meanFallingSlope loudness_sma3_stddevFallingSlope spectralFlux_sma3_amean spectralFlux_sma3_stddevNorm mfcc1_sma3_amean mfcc1_sma3_stddevNorm mfcc2_sma3_amean mfcc2_sma3_stddevNorm mfcc3_sma3_amean mfcc3_sma3_stddevNorm mfcc4_sma3_amean mfcc4_sma3_stddevNorm jitterLocal_sma3nz_amean jitterLocal_sma3nz_stddevNorm shimmerLocaldB_sma3nz_amean shimmerLocaldB_sma3nz_stddevNorm HNRdBACF_sma3nz_amean HNRdBACF_sma3nz_stddevNorm logRelF0-H1-H2_sma3nz_amean logRelF0-H1-H2_sma3nz_stddevNorm logRelF0-H1-A3_sma3nz_amean logRelF0-H1-A3_sma3nz_stddevNorm F1frequency_sma3nz_amean F1frequency_sma3nz_stddevNorm F1bandwidth_sma3nz_amean F1bandwidth_sma3nz_stddevNorm F1amplitudeLogRelF0_sma3nz_amean F1amplitudeLogRelF0_sma3nz_stddevNorm F2frequency_sma3nz_amean F2frequency_sma3nz_stddevNorm F2bandwidth_sma3nz_amean F2bandwidth_sma3nz_stddevNorm F2amplitudeLogRelF0_sma3nz_amean F2amplitudeLogRelF0_sma3nz_stddevNorm F3frequency_sma3nz_amean F3frequency_sma3nz_stddevNorm F3bandwidth_sma3nz_amean F3bandwidth_sma3nz_stddevNorm F3amplitudeLogRelF0_sma3nz_amean F3amplitudeLogRelF0_sma3nz_stddevNorm alphaRatioV_sma3nz_amean alphaRatioV_sma3nz_stddevNorm hammarbergIndexV_sma3nz_amean hammarbergIndexV_sma3nz_stddevNorm slopeV0-500_sma3nz_amean slopeV0-500_sma3nz_stddevNorm slopeV500-1500_sma3nz_amean slopeV500-1500_sma3nz_stddevNorm spectralFluxV_sma3nz_amean spectralFluxV_sma3nz_stddevNorm mfcc1V_sma3nz_amean mfcc1V_sma3nz_stddevNorm mfcc2V_sma3nz_amean mfcc2V_sma3nz_stddevNorm mfcc3V_sma3nz_amean mfcc3V_sma3nz_stddevNorm mfcc4V_sma3nz_amean mfcc4V_sma3nz_stddevNorm alphaRatioUV_sma3nz_amean hammarbergIndexUV_sma3nz_amean slopeUV0-500_sma3nz_amean slopeUV500-1500_sma3nz_amean spectralFluxUV_sma3nz_amean loudnessPeaksPerSec VoicedSegmentsPerSec MeanVoicedSegmentLengthSec StddevVoicedSegmentLengthSec MeanUnvoicedSegmentLength StddevUnvoicedSegmentLength equivalentSoundLevel_dBp
11_CF44_2.wav 3.069209e+01 1.604993e-01 2.876298e+01 3.134982e+01 3.368492e+01 4.921940e+00 2.143697e+02 2.508484e+02 1.021479e+02 1.065174e+02 7.445242e-01 5.917707e-01 3.846818e-01 6.421748e-01 1.044441e+00 6.597595e-01 1.096746e+01 6.081481e+00 8.148665e+00 4.787706e+00 3.671152e-01 6.604674e-01 1.612457e+01 7.516673e-01 1.015870e+01 9.288145e-01 7.090428e-01 1.623159e+01 -5.640470e+00 -2.260047e+00 3.890905e-02 2.177343e+00 1.121535e+00 7.907789e-01 4.966825e+00 8.892165e-01 2.414847e+00 3.457806e+00 1.993007e+01 5.219188e-01 4.862937e+02 2.920484e-01 1.222776e+03 1.776790e-01 -7.030415e+01 -1.271549e+00 1.528594e+03 1.744879e-01 9.694670e+02 4.287064e-01 -7.646514e+01 -1.067673e+00 2.571087e+03 9.292629e-02 8.325672e+02 6.132274e-01 -7.833215e+01 -1.023554e+00 -1.294304e+01 -4.342328e-01 2.019004e+01 3.627460e-01 1.194248e-02 2.617674e+00 -3.053500e-02 -3.666780e-01 4.366454e-01 5.641859e-01 2.149381e+01 4.171951e-01 1.015686e+01 9.783610e-01 4.874367e-01 2.542420e+01 -1.008653e+01 -1.190615e+00 -1.093760e+01 1.986387e+01 -4.410595e-02 -1.103828e-02 2.241186e-01 4.019025e+00 3.023809e+00 2.135433e-01 2.016371e-01 1.196040e-01 1.397659e-01 -3.094480e+01
12_CF36_1.wav 2.961624e+01 1.941476e-01 2.758040e+01 2.978382e+01 3.338172e+01 5.801313e+00 3.131430e+02 4.830730e+02 1.562688e+02 4.052038e+02 6.010464e-01 5.258629e-01 3.158621e-01 5.519437e-01 8.332990e-01 5.174369e-01 9.091473e+00 5.192338e+00 6.278181e+00 4.471064e+00 4.409683e-01 1.449283e+00 1.921048e+01 7.410495e-01 1.643618e+01 6.313125e-01 6.993291e+00 1.726767e+00 1.927287e+00 5.597583e+00 4.234387e-02 2.047264e+00 1.030958e+00 8.421410e-01 5.583962e+00 8.134604e-01 6.652833e+00 1.761591e+00 2.647201e+01 4.211388e-01 5.471029e+02 3.036265e-01 1.324434e+03 1.696824e-01 -8.480933e+01 -1.048628e+00 1.629359e+03 1.798288e-01 9.937840e+02 4.105452e-01 -9.198561e+01 -8.792326e-01 2.692252e+03 9.559721e-02 8.723869e+02 4.234543e-01 -9.490930e+01 -8.266340e-01 -2.009488e+01 -3.201658e-01 2.900055e+01 2.810953e-01 -1.594413e-02 -2.331112e+00 -2.990715e-02 -4.129213e-01 5.006415e-01 6.369317e-01 2.735435e+01 3.122622e-01 1.778557e+01 5.638403e-01 7.206743e+00 1.929077e+00 -7.315924e-01 -1.535117e+01 -1.239906e+01 2.118479e+01 -5.405368e-02 -9.972299e-03 3.422589e-01 4.277674e+00 2.685446e+00 2.230769e-01 2.099358e-01 1.412308e-01 1.975115e-01 -2.935255e+01
13_CF45_2.wav 3.161998e+01 8.670581e-02 2.970848e+01 3.132673e+01 3.387730e+01 4.168829e+00 8.905294e+01 2.495660e+02 7.570564e+01 2.611722e+02 1.017258e+00 6.583883e-01 3.880778e-01 8.916188e-01 1.503031e+00 1.114954e+00 1.520463e+01 7.472301e+00 1.407797e+01 8.922567e+00 7.758576e-01 1.174956e+00 2.183515e+01 6.122718e-01 1.549867e+01 6.893777e-01 6.060104e+00 2.220706e+00 -2.372445e+00 -4.549618e+00 2.083365e-02 1.832548e+00 1.180372e+00 7.496008e-01 6.961952e+00 5.044560e-01 3.299180e+00 3.153003e+00 2.379730e+01 4.393180e-01 4.696704e+02 2.900912e-01 1.202426e+03 1.576133e-01 -5.116930e+01 -1.584442e+00 1.517012e+03 1.788582e-01 9.074999e+02 3.362129e-01 -6.359810e+01 -1.133238e+00 2.529318e+03 8.393086e-02 7.575577e+02 4.638598e-01 -6.577041e+01 -1.074605e+00 -1.771161e+01 -3.395407e-01 2.474744e+01 3.092093e-01 7.742620e-03 4.927887e+00 -3.379954e-02 -3.555047e-01 8.828328e-01 9.716709e-01 2.683445e+01 3.657533e-01 1.568088e+01 6.578763e-01 5.843066e+00 2.504205e+00 -4.365289e+00 -2.388428e+00 -1.171196e+01 2.049186e+01 -4.164596e-02 -9.860631e-03 4.329267e-01 4.057066e+00 2.008929e+00 3.732222e-01 3.253232e-01 1.237333e-01 1.853557e-01 -2.307758e+01
14_CF49_3.wav 3.081002e+01 1.662631e-01 2.708882e+01 3.087261e+01 3.456678e+01 7.477964e+00 3.481296e+02 6.037169e+02 8.948740e+01 1.318326e+02 1.263049e+00 7.386181e-01 4.684240e-01 1.018719e+00 1.956417e+00 1.487993e+00 2.265790e+01 1.242291e+01 1.369007e+01 1.073294e+01 1.212413e+00 1.116030e+00 1.779606e+01 7.929180e-01 1.359270e+01 8.653878e-01 7.398659e+00 2.153650e+00 -4.870527e+00 -3.252856e+00 3.074263e-02 2.172725e+00 1.109229e+00 6.886653e-01 5.646328e+00 6.940719e-01 4.745546e+00 2.263572e+00 2.375377e+01 5.061989e-01 4.832156e+02 3.010795e-01 1.190261e+03 1.852831e-01 -7.713583e+01 -1.204270e+00 1.578945e+03 1.774685e-01 8.845568e+02 5.103830e-01 -8.433555e+01 -9.848508e-01 2.605428e+03 9.002046e-02 8.668367e+02 6.164458e-01 -8.554861e+01 -9.556425e-01 -1.758622e+01 -4.268094e-01 2.524572e+01 3.476585e-01 -4.398752e-03 -9.621960e+00 -3.340691e-02 -4.291378e-01 1.477487e+00 8.912453e-01 2.431775e+01 4.244101e-01 1.547438e+01 7.676885e-01 8.103313e+00 2.266710e+00 -9.679572e+00 -1.733805e+00 -1.207599e+01 2.156744e+01 -5.616120e-02 -1.221242e-02 7.304664e-01 2.780947e+00 2.112777e+00 2.972297e-01 2.889141e-01 1.736364e-01 2.560607e-01 -2.013082e+01
15_CF53_3.wav 3.467651e+01 1.246346e-01 3.168251e+01 3.403463e+01 3.797952e+01 6.297010e+00 1.616931e+02 4.104978e+02 4.676828e+01 5.784731e+01 7.321951e-01 6.229727e-01 3.494035e-01 6.128653e-01 1.040579e+00 6.911752e-01 1.152315e+01 6.252923e+00 8.427624e+00 5.667137e+00 4.275593e-01 9.379996e-01 2.169263e+01 5.292345e-01 3.137084e+00 3.763046e+00 -2.797042e+00 -4.573092e+00 1.842183e+00 6.261002e+00 2.456885e-02 1.996093e+00 1.054343e+00 7.471824e-01 7.014121e+00 5.849588e-01 7.107660e+00 1.191587e+00 2.226990e+01 4.595632e-01 5.379827e+02 3.328555e-01 1.367868e+03 1.558849e-01 -6.609392e+01 -1.337031e+00 1.539915e+03 1.562684e-01 1.154213e+03 2.914568e-01 -6.668891e+01 -1.176820e+00 2.498607e+03 1.193005e-01 1.004734e+03 4.299313e-01 -6.983088e+01 -1.096065e+00 -1.368671e+01 -5.183930e-01 2.339991e+01 4.093742e-01 1.995256e-02 1.699690e+00 -2.362326e-02 -5.355989e-01 5.273778e-01 8.003120e-01 2.678323e+01 3.024899e-01 3.076632e+00 4.270951e+00 -2.943605e+00 -4.837125e+00 -8.510469e-01 -1.296752e+01 -8.045061e+00 1.720301e+01 -2.771251e-02 -6.283974e-03 1.619620e-01 3.924253e+00 2.078575e+00 3.413187e-01 3.269513e-01 1.429333e-01 1.583058e-01 -2.926849e+01
16_CF33_4.wav 3.060733e+01 2.105777e-01 2.979720e+01 3.207920e+01 3.455317e+01 4.755968e+00 3.277705e+02 3.645316e+02 1.394382e+02 1.224574e+02 1.501676e+00 6.288732e-01 5.729238e-01 1.394801e+00 2.284137e+00 1.711214e+00 3.123464e+01 2.062331e+01 2.190036e+01 1.257589e+01 2.796391e+00 1.263363e+00 1.702161e+01 7.272760e-01 9.952038e+00 1.331050e+00 2.096222e+01 6.669047e-01 -3.198396e+00 -5.847726e+00 5.143042e-02 2.229684e+00 1.400604e+00 7.599429e-01 3.921485e+00 1.422706e+00 1.948503e+00 1.522050e+01 1.123662e+01 2.195285e+00 5.026615e+02 4.108803e-01 1.115821e+03 2.517958e-01 -8.867686e+01 -9.910842e-01 1.603464e+03 1.499687e-01 7.077151e+02 5.912691e-01 -8.950414e+01 -9.028705e-01 2.682076e+03 1.004940e-01 7.381196e+02 5.692858e-01 -8.936654e+01 -9.059772e-01 -1.497238e+01 -5.025643e-01 2.215214e+01 4.268777e-01 -5.015264e-02 -8.426220e-01 -2.749365e-02 -4.404492e-01 2.745536e+00 1.127856e+00 2.188622e+01 4.355439e-01 8.608546e+00 1.541163e+00 2.465174e+01 5.905321e-01 -1.010300e+01 -1.831673e+00 -1.571405e+01 2.453517e+01 -8.396748e-02 -1.486104e-02 2.878666e+00 4.833760e+00 3.277849e+00 1.823438e-01 1.727872e-01 1.150443e-01 1.552054e-01 -1.545139e+01
17_CF55_3.wav 2.764998e+01 1.986725e-01 2.307811e+01 2.955393e+01 3.144150e+01 8.363388e+00 2.401030e+02 2.776100e+02 1.452462e+02 2.320706e+02 6.180270e-01 5.758255e-01 3.225847e-01 5.367547e-01 8.565952e-01 5.340105e-01 8.160571e+00 5.058995e+00 7.050856e+00 4.362147e+00 2.778834e-01 6.795782e-01 1.409916e+01 9.034840e-01 1.077867e+01 9.231297e-01 3.593215e+00 3.142051e+00 -2.039665e+00 -5.347527e+00 5.071926e-02 2.074607e+00 1.342986e+00 6.959333e-01 3.939759e+00 1.046993e+00 4.290929e+00 1.852222e+00 2.101263e+01 4.139668e-01 4.578114e+02 2.886116e-01 1.205866e+03 1.915472e-01 -7.168082e+01 -1.282440e+00 1.530843e+03 1.393601e-01 8.948259e+02 4.200536e-01 -7.983160e+01 -1.059614e+00 2.556240e+03 9.155021e-02 9.498196e+02 5.993938e-01 -8.213696e+01 -1.008055e+00 -1.353668e+01 -3.613248e-01 2.161776e+01 3.184267e-01 4.068918e-03 8.313646e+00 -2.584185e-02 -4.192014e-01 3.356257e-01 5.877117e-01 2.072642e+01 3.848051e-01 1.086258e+01 8.763385e-01 4.115233e+00 2.993136e+00 -4.652394e+00 -2.452024e+00 -6.944278e+00 1.527424e+01 -3.263173e-02 -8.624312e-03 1.684684e-01 3.665903e+00 2.586027e+00 2.438710e-01 2.180067e-01 1.360360e-01 1.794952e-01 -3.351278e+01
18_CM64_3.wav 2.198914e+01 1.970229e-01 1.865920e+01 2.154074e+01 2.487499e+01 6.215782e+00 2.043321e+02 2.737556e+02 4.547668e+01 6.832541e+01 7.259548e-01 7.413446e-01 2.525576e-01 6.031315e-01 1.129458e+00 8.769003e-01 1.293038e+01 7.523591e+00 1.087249e+01 6.748598e+00 4.158675e-01 9.039274e-01 2.101484e+01 7.100320e-01 2.637020e+00 3.962945e+00 1.753481e+01 7.633908e-01 7.122169e+00 1.832082e+00 2.731122e-02 2.108811e+00 1.634496e+00 7.213534e-01 2.090011e+00 1.696249e+00 -1.297448e+00 -1.026114e+01 1.275254e+01 1.031493e+00 5.000796e+02 4.360572e-01 1.164828e+03 2.054599e-01 -6.940932e+01 -1.249913e+00 1.523709e+03 1.768444e-01 7.836396e+02 3.680460e-01 -7.708064e+01 -1.042248e+00 2.502167e+03 1.174228e-01 7.432232e+02 2.995344e-01 -7.714690e+01 -1.040081e+00 -1.183273e+01 -4.975930e-01 1.763569e+01 3.865482e-01 -1.715017e-03 -1.718800e+01 -1.975921e-02 -7.256341e-01 5.248950e-01 7.347306e-01 2.763752e+01 4.153560e-01 2.159696e+00 5.005293e+00 2.097349e+01 6.590042e-01 7.360011e+00 2.014862e+00 -8.911709e+00 1.815530e+01 -3.562066e-02 -5.543020e-03 1.841024e-01 4.098545e+00 2.399103e+00 2.748598e-01 2.537545e-01 1.288119e-01 1.561688e-01 -2.853454e+01
19_CF62_4.wav 2.623426e+01 2.462513e-01 1.949223e+01 2.720112e+01 3.076624e+01 1.127401e+01 4.182076e+02 5.402859e+02 2.061853e+02 2.836367e+02 5.202959e-01 1.115095e+00 1.889988e-01 3.684483e-01 7.205459e-01 5.315472e-01 2.459546e+01 3.511393e+01 1.132617e+01 9.831946e+00 8.534852e-01 2.572680e+00 1.941718e+01 7.228554e-01 1.329542e+01 9.248742e-01 7.911633e+00 1.822140e+00 8.191576e+00 1.567848e+00 6.541797e-02 1.942708e+00 1.604477e+00 7.602626e-01 2.004616e+00 2.974488e+00 4.140532e+00 7.052330e+00 1.930523e+01 1.229253e+00 4.851485e+02 3.791950e-01 1.189265e+03 1.972804e-01 -8.549989e+01 -1.054436e+00 1.534347e+03 1.611718e-01 8.720854e+02 4.201619e-01 -9.182872e+01 -9.016806e-01 2.554581e+03 1.130004e-01 8.438627e+02 4.169609e-01 -9.423077e+01 -8.572649e-01 -1.756914e+01 -4.513137e-01 2.695654e+01 3.611667e-01 -2.151138e-02 -2.285393e+00 -2.431310e-02 -5.497237e-01 7.806342e-01 2.500440e+00 2.477249e+01 4.437442e-01 1.276306e+01 9.471180e-01 6.309692e+00 2.590744e+00 5.050318e+00 2.625097e+00 -1.759031e+01 2.725341e+01 -6.674911e-02 -1.071925e-02 9.728870e-01 1.672491e+00 4 1.415000e-01 1.310973e-01 1.005797e-01 9.264055e-02 -2.222692e+01
20_CM51_3.wav 2.361028e+01 1.672692e-01 2.097879e+01 2.316122e+01 2.607705e+01 5.098263e+00 2.180678e+02 3.398085e+02 6.002654e+01 8.899857e+01 9.018335e-01 6.467469e-01 3.589440e-01 7.698486e-01 1.410261e+00 1.051317e+00 1.535087e+01 6.924747e+00 1.118633e+01 7.017454e+00 5.762917e-01 7.231734e-01 2.102865e+01 5.458295e-01 1.022442e+01 9.038124e-01 6.700773e+00 2.075195e+00 4.327281e+00 2.979864e+00 2.625960e-02 1.824620e+00 1.318055e+00 7.282624e-01 2.584299e+00 1.392937e+00 4.139305e-01 3.502003e+01 1.702261e+01 7.311571e-01 4.412290e+02 3.629283e-01 1.164598e+03 1.819357e-01 -5.851591e+01 -1.430132e+00 1.448393e+03 1.646979e-01 8.140911e+02 3.687643e-01 -6.747462e+01 -1.149558e+00 2.431164e+03 1.193361e-01 7.341577e+02 3.486802e-01 -7.029253e+01 -1.077001e+00 -1.375253e+01 -4.353723e-01 2.210074e+01 3.380791e-01 -9.843372e-03 -3.313574e+00 -2.162586e-02 -6.274825e-01 6.768751e-01 6.196266e-01 2.534178e+01 3.564949e-01 1.052543e+01 9.202645e-01 6.677740e+00 2.289282e+00 2.998716e+00 4.720316e+00 -1.298765e+01 2.312406e+01 -4.354927e-02 -6.643551e-03 3.099048e-01 4.067266e+00 2.720689e+00 2.573381e-01 2.874036e-01 1.061207e-01 1.415479e-01 -2.681982e+01
21_CF58_3.wav 3.370362e+01 1.746022e-01 3.127124e+01 3.381467e+01 3.777314e+01 6.501898e+00 1.707439e+02 2.323087e+02 1.053149e+02 1.019642e+02 7.693941e-01 6.059914e-01 3.569062e-01 6.780892e-01 1.115918e+00 7.590122e-01 1.306705e+01 7.640408e+00 8.535048e+00 4.545148e+00 4.691454e-01 8.584713e-01 1.678544e+01 7.355285e-01 6.922145e+00 1.504473e+00 1.868101e+00 7.091383e+00 -3.932896e+00 -3.101916e+00 4.310413e-02 1.863432e+00 1.127385e+00 7.444468e-01 5.606840e+00 8.842158e-01 6.037900e+00 1.780265e+00 2.095505e+01 4.454410e-01 4.579868e+02 3.009093e-01 1.217461e+03 1.717287e-01 -8.572181e+01 -1.088078e+00 1.516029e+03 1.409279e-01 8.770106e+02 4.506012e-01 -8.184236e+01 -1.009187e+00 2.559268e+03 7.999788e-02 9.414542e+02 6.761236e-01 -8.476885e+01 -9.480345e-01 -1.352428e+01 -4.121381e-01 2.230802e+01 3.347048e-01 1.925973e-02 1.714699e+00 -2.525106e-02 -4.739880e-01 5.971957e-01 7.111288e-01 2.260122e+01 3.942022e-01 6.611723e+00 1.696445e+00 2.286478e+00 6.662586e+00 -6.767564e+00 -1.988851e+00 -8.517556e+00 1.743690e+01 -2.946093e-02 -1.160176e-02 2.323459e-01 4.211278e+00 2.882325e+00 2.161983e-01 1.755429e-01 1.270192e-01 1.600293e-01 -2.906990e+01
22_CF50_3.wav 3.526290e+01 1.179456e-01 3.283194e+01 3.496621e+01 3.773406e+01 4.902119e+00 2.449551e+02 5.280996e+02 6.582504e+01 1.622856e+02 1.076100e+00 7.470616e-01 4.401871e-01 8.556921e-01 1.593582e+00 1.153395e+00 1.965157e+01 1.237391e+01 1.353280e+01 9.979204e+00 7.011269e-01 1.017176e+00 1.935362e+01 7.976793e-01 6.119390e+00 2.384124e+00 1.360699e+01 1.070824e+00 -9.184818e+00 -1.909926e+00 1.966425e-02 2.069161e+00 9.843357e-01 9.817675e-01 9.207876e+00 4.243675e-01 5.771065e+00 1.666045e+00 1.987647e+01 5.407869e-01 5.644753e+02 3.764816e-01 1.259369e+03 1.983350e-01 -7.234936e+01 -1.175177e+00 1.657230e+03 1.853648e-01 9.539062e+02 5.458795e-01 -7.302515e+01 -1.027304e+00 2.660745e+03 1.251983e-01 9.155014e+02 6.301406e-01 -7.458307e+01 -9.879922e-01 -1.576451e+01 -4.937005e-01 2.390853e+01 3.942044e-01 1.439847e-02 2.845921e+00 -2.680538e-02 -5.433439e-01 8.575251e-01 8.861325e-01 2.587351e+01 4.535084e-01 6.759010e+00 2.304536e+00 1.500267e+01 1.064217e+00 -1.439578e+01 -1.215016e+00 -7.217216e+00 1.572604e+01 -5.074830e-02 -4.876533e-03 2.879616e-01 3.476316e+00 2.157102e+00 3.280189e-01 2.606358e-01 1.277895e-01 1.672513e-01 -2.302741e+01
23_CF55_3.wav 3.080009e+01 1.590983e-01 2.794826e+01 3.112443e+01 3.411724e+01 6.168985e+00 3.305173e+02 4.483223e+02 1.154835e+02 2.648752e+02 1.036375e+00 5.676656e-01 4.838357e-01 9.705336e-01 1.515422e+00 1.031586e+00 1.620920e+01 7.904922e+00 1.235958e+01 6.882000e+00 6.475380e-01 7.394975e-01 2.052281e+01 7.360272e-01 9.513994e+00 1.091609e+00 1.532544e+00 8.499638e+00 -5.974884e+00 -1.962516e+00 3.640285e-02 1.970208e+00 1.367724e+00 7.435249e-01 5.278141e+00 8.388021e-01 1.728363e+00 3.798917e+00 2.180091e+01 3.560127e-01 4.526796e+02 2.602917e-01 1.256831e+03 1.709226e-01 -5.723853e+01 -1.513358e+00 1.475148e+03 1.568019e-01 9.655336e+02 3.644010e-01 -6.527164e+01 -1.195082e+00 2.500574e+03 7.564508e-02 8.358694e+02 5.353023e-01 -6.851064e+01 -1.108061e+00 -1.421991e+01 -3.979675e-01 2.228712e+01 3.309999e-01 1.887609e-02 1.992492e+00 -3.043196e-02 -3.881755e-01 7.612315e-01 6.186252e-01 2.643355e+01 4.109737e-01 8.810987e+00 1.096976e+00 7.472078e-01 1.890535e+01 -8.059966e+00 -1.515256e+00 -9.479423e+00 1.828971e+01 -3.167912e-02 -1.313487e-02 3.342719e-01 4.389995e+00 2.095579e+00 3.421951e-01 3.047270e-01 1.347826e-01 1.940014e-01 -2.560428e+01
24_CM63_3.wav 2.880512e+01 1.356809e-01 2.730816e+01 2.898217e+01 3.077551e+01 3.467352e+00 2.852805e+02 4.802574e+02 9.182320e+01 2.133418e+02 6.058593e-01 4.912465e-01 3.039806e-01 5.895017e-01 8.654224e-01 5.614418e-01 6.538983e+00 3.467505e+00 5.116888e+00 2.878230e+00 2.575083e-01 6.427898e-01 1.795152e+01 7.936223e-01 1.153704e+01 7.714784e-01 1.115685e+01 1.061287e+00 2.304952e+00 4.587207e+00 2.729904e-02 2.095333e+00 1.026726e+00 7.368932e-01 6.132342e+00 6.201212e-01 -1.743267e+00 -6.602688e+00 1.940794e+01 4.814196e-01 4.663219e+02 3.942967e-01 1.192009e+03 2.053309e-01 -6.478865e+01 -1.327401e+00 1.438222e+03 1.678047e-01 9.184185e+02 3.221483e-01 -7.322116e+01 -1.063211e+00 2.456440e+03 1.083057e-01 6.913517e+02 3.415598e-01 -7.590284e+01 -1.000364e+00 -1.571216e+01 -3.894382e-01 2.324657e+01 3.130556e-01 8.724727e-03 4.020397e+00 -2.012514e-02 -6.675467e-01 3.036629e-01 5.335823e-01 2.430058e+01 4.265008e-01 1.407310e+01 5.520728e-01 1.346702e+01 9.167236e-01 1.975352e+00 5.775831e+00 -6.200232e+00 1.586222e+01 -3.200968e-02 -1.066534e-03 1.421383e-01 3.849390e+00 1.768793e+00 3.946429e-01 4.096701e-01 1.719178e-01 2.248571e-01 -3.166500e+01
25_CF59_3.wav 3.412588e+01 1.290083e-01 3.186875e+01 3.415303e+01 3.739624e+01 5.527498e+00 2.542126e+02 3.906526e+02 7.367366e+01 1.027349e+02 8.237704e-01 5.550351e-01 4.182887e-01 7.692078e-01 1.177019e+00 7.587306e-01 1.154637e+01 6.236453e+00 7.486068e+00 4.162852e+00 6.324430e-01 7.139646e-01 2.561856e+01 4.663881e-01 1.195441e+01 9.723952e-01 8.028388e+00 1.743053e+00 -2.632022e+00 -5.571840e+00 2.753847e-02 2.420829e+00 9.322507e-01 9.338511e-01 8.377710e+00 5.148759e-01 4.453770e+00 3.859871e+00 2.630174e+01 6.422659e-01 4.876640e+02 2.890286e-01 1.266740e+03 1.673682e-01 -5.351837e+01 -1.428865e+00 1.543215e+03 1.456008e-01 9.671115e+02 4.131380e-01 -5.964156e+01 -1.114583e+00 2.657146e+03 8.795042e-02 9.850679e+02 5.930338e-01 -6.687030e+01 -9.361836e-01 -1.949265e+01 -3.825460e-01 3.076142e+01 2.491116e-01 4.430777e-03 8.761954e+00 -2.778663e-02 -4.427166e-01 7.235861e-01 6.062681e-01 2.981356e+01 2.823936e-01 1.206766e+01 1.028468e+00 8.614464e+00 1.736058e+00 -5.043581e+00 -2.996583e+00 -1.215588e+01 2.212371e+01 -4.136547e-02 -1.075687e-02 2.761031e-01 4.186377e+00 2.439024e+00 3.189320e-01 2.848604e-01 7.890110e-02 9.020671e-02 -2.515151e+01
26_CM31_3.wav 2.563263e+01 1.632812e-01 2.281016e+01 2.508312e+01 2.847772e+01 5.667566e+00 9.295842e+01 1.023630e+02 8.096839e+01 1.388343e+02 5.612979e-01 5.876195e-01 2.812580e-01 4.899225e-01 7.918719e-01 5.106139e-01 9.610064e+00 6.034725e+00 6.859051e+00 4.848554e+00 3.561378e-01 8.172624e-01 1.896704e+01 7.607960e-01 1.062354e+01 8.948943e-01 1.684739e+01 7.733729e-01 6.993126e+00 1.747353e+00 3.300940e-02 1.778450e+00 1.287527e+00 7.166085e-01 4.318329e+00 7.641404e-01 3.490875e+00 2.623177e+00 2.326635e+01 3.385473e-01 5.744737e+02 4.132953e-01 1.257900e+03 1.777016e-01 -7.439055e+01 -1.155689e+00 1.632218e+03 1.829943e-01 8.971888e+02 3.567366e-01 -8.129986e+01 -9.711457e-01 2.611243e+03 1.320993e-01 8.047905e+02 3.860276e-01 -8.262008e+01 -9.408300e-01 -1.728373e+01 -3.431408e-01 2.353632e+01 2.866150e-01 -1.289688e-02 -2.904172e+00 -1.614837e-02 -9.383236e-01 4.427061e-01 6.871015e-01 2.606691e+01 3.964355e-01 1.242788e+01 7.557273e-01 2.126560e+01 6.015943e-01 7.341799e+00 1.891543e+00 -9.306634e+00 1.871964e+01 -4.183245e-02 -2.582854e-03 1.756837e-01 3.757882e+00 2.323232e+00 2.817391e-01 2.709870e-01 1.429268e-01 1.827600e-01 -3.037096e+01
